2025-09-11 18:24:39,310 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:39,475 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:24:41,560 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:41,748 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:24:48,510 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:48,800 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:25:25,982 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:25:26,123 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:25:55,598 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:25:55,709 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:25:58,645 - pyswarms.single.global_best - INFO - Optimization finished | best cost: 0.15659303113720596, best pos: [-0.00182089 -0.03314046 -0.04531424  0.02052565 -0.03059823 -0.00224815
 -0.02474361  0.03778028]
2025-09-11 18:25:58,645 - root - INFO - [Relay Solver] Phase 1 finished. PSO found a promising candidate.
2025-09-11 18:25:58,646 - root - INFO - [Relay Solver] Starting Phase 2: Levenberg-Marquardt Refinement...
2025-09-11 18:25:58,647 - root - INFO - [LM Solver] Starting refinement...
2025-09-11 18:25:58,894 - root - INFO - [LM Solver] Iter 0: PosError=55.6249mm, OriError=1.0370rad, Cost=5.39e-01, Lambda=1.00e-03
